bin,enhancer_chrom,enhancer_distance_to_promoter,enhancer_end,enhancer_name,enhancer_start,label,promoter_chrom,promoter_end,promoter_name,promoter_start,window_end,window_start,window_chrom,window_name,interactions_in_window,active_promoters_in_window,CTCF (enhancer),DNase-seq (enhancer),EZH2 (enhancer),FAIRE-seq (enhancer),GRHL3 (enhancer),H2AZ (enhancer),H3K27ac (enhancer),H3K27me3 (enhancer),H3K36me3 (enhancer),H3K4me1 (enhancer),H3K4me2 (enhancer),H3K4me3 (enhancer),H3K79me2 (enhancer),H3K9ac (enhancer),H3K9me1 (enhancer),H3K9me3 (enhancer),H4K20me1 (enhancer),POLR2A (enhancer),WDR5 (enhancer),CAGE (enhancer),CTCF (promoter),DNase-seq (promoter),EZH2 (promoter),FAIRE-seq (promoter),GRHL3 (promoter),H2AZ (promoter),H3K27ac (promoter),H3K27me3 (promoter),H3K36me3 (promoter),H3K4me1 (promoter),H3K4me2 (promoter),H3K4me3 (promoter),H3K79me2 (promoter),H3K9ac (promoter),H3K9me1 (promoter),H3K9me3 (promoter),H4K20me1 (promoter),POLR2A (promoter),WDR5 (promoter),CAGE (promoter),CTCF (window),DNase-seq (window),EZH2 (window),FAIRE-seq (window),GRHL3 (window),H2AZ (window),H3K27ac (window),H3K27me3 (window),H3K36me3 (window),H3K4me1 (window),H3K4me2 (window),H3K4me3 (window),H3K79me2 (window),H3K9ac (window),H3K9me1 (window),H3K9me3 (window),H4K20me1 (window),POLR2A (window),WDR5 (window),CAGE (window)
"(251399, 350398]",chrX,253198,10598200,NHEK|chrX:10597800-10598200,10597800,0,chrX,10851800,NHEK|chrX:10851400-10851800,10851400,10851399,10598201,chrX,NHEK|chrX:10598201-10851399,0,0,0.0,0.034065875,0.0,3.275e-05,0.0,0.00918195,0.08224047500000001,0.0,0.0,0.024022625,0.0090596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005849999999999999,0.0,0.0,0.0,0.0,0.0,0.01032095,0.0,0.0,0.0,0.0,0.02051875,0.01335655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0091375,0.001432570602424851,0.0007192387775574848,0.0,5.17776601710914e-07,0.0,0.00010288252671822052,0.0001683027907013484,8.067990268485534e-05,0.0,0.000344582184693402,0.0002910790369592177,5.5323699239330485e-05,0.0,0.00013643654373257292,0.0,6.293509427404641e-05,0.0,0.0,0.0,0.00017691687928024703
"(251399, 350398]",chr14,253798,76299600,NHEK|chr14:76298800-76299600,76298800,0,chr14,76045000,NHEK|chr14:76044800-76045000,76044800,76298799,76045001,chr14,NHEK|chr14:76045001-76298799,0,1,0.0,0.0042582375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046912375,0.0,0.0,0.01987175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197102,0.14494705000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.01829395,0.034975,0.0025706488227213572,0.0010999604409806223,0.0,1.0472895767500138e-06,1.1805293973947786e-05,0.00024247405416906356,0.00023930988423864652,0.00043161597018101,0.001663028904877108,0.0003094750943663859,0.0004796247803371185,0.00024912008762874413,0.0002715248347110694,0.00023182688594866783,0.00015332185438813543,7.90777311089922e-05,0.0,0.0,4.725253942111443e-05,0.0011471726727555003
"(251399, 350398]",chr17,289198,62194200,NHEK|chr17:62194000-62194200,62194000,0,chr17,61904800,NHEK|chr17:61904400-61904800,61904400,62193999,61904801,chr17,NHEK|chr17:61904801-62193999,0,1,0.0,0.0169916,0.0,0.0,0.0,0.0,0.0810644,0.0,0.0,0.039565050000000004,0.0,0.0,0.0,0.01371135,0.0,0.0,0.0,0.0,0.0,0.0059,0.0,0.040816750000000006,0.0,4.525e-05,0.0,0.035814825,0.14578915,0.0,0.0,0.0,0.048183575000000006,0.0909915,0.0,0.14158857500000002,0.0,0.0,0.0,0.22423189477465505,0.0,0.0715375,0.0059063092978972895,0.0017137470867710017,0.0,1.4094150028700062e-06,0.00015474733573537855,0.00039523170976286134,0.0006854247954688485,0.0013812266682342198,0.0015028540308024264,0.0008643309082358797,0.0008854319877730827,0.000681000283542763,0.0007119358017690302,0.0007506087870593848,0.0002451970276419616,2.1691643787301432e-05,0.0001297217823083147,8.34055054255683e-05,0.0005441918685468088,0.0015605409096881762
"(251399, 350398]",chr1,258598,201855200,NHEK|chr1:201854200-201855200,201854200,0,chr1,202114000,NHEK|chr1:202113800-202114000,202113800,202113799,201855201,chr1,NHEK|chr1:201855201-202113799,0,0,0.0,0.009573229999999999,0.0,1.76e-05,0.0,0.0,0.0034154,0.0,0.0,0.01426236,0.00899042,0.00348277,0.0,0.0,0.00307827,0.0,0.0,0.0,0.0,0.0,0.0,0.0144587,0.0,0.0,0.0,0.0442528,0.02995355,0.0,0.0,0.0,0.11602095,0.14372245,0.03990094999999999,0.16215805,0.0,0.0,0.0,0.0,0.017912650000000002,0.07167950000000001,0.00446948767403592,0.0011981681606199582,0.0,1.6539184371108826e-06,0.00013588809658234013,0.0004649752898320946,0.0007201264897640354,0.0005483718744924554,0.0009986344828652966,0.0013359966434388513,0.0009799411828397748,0.0006914199645782258,0.0008296271432880377,0.0009229236885049377,0.00020706927354426563,0.0,0.000232511427002529,0.0,0.00024785087278323884,0.0016224046589687498
"(251399, 350398]",chr5,251798,93702200,NHEK|chr5:93702000-93702200,93702000,0,chr5,93954400,NHEK|chr5:93954000-93954400,93954000,93953999,93702201,chr5,NHEK|chr5:93702201-93953999,0,0,0.0,0.0,0.0,0.0,0.0,0.03879359999999999,0.01890815,0.0,0.0,0.04309925,0.0,0.0,0.0,0.0,0.0,0.0171244,0.0,0.0,0.0,0.0,0.0,0.01269725,0.0,6.075e-05,0.008354025000000001,0.065582975,0.048000999999999995,0.0,0.0,0.0,0.0498992,0.095025575,0.0,0.077126275,0.0,0.0,0.0,0.0,0.013453900000000001,0.05903749999999999,0.0004175622389688099,0.0002247504348723977,0.0,6.040556318954081e-07,0.0,0.00028772706693460634,0.00014148746217205855,0.0,0.0,0.00024641542029722236,0.00022538534857306252,0.00018409121597470987,0.00010219580775065728,0.00013632558638273536,0.0,7.16673682872779e-05,0.0,0.0,0.0,0.0002802841960619225
"(251399, 350398]",chr1,317998,44502800,NHEK|chr1:44502600-44502800,44502600,0,chr1,44821200,NHEK|chr1:44820800-44821200,44820800,44820799,44502801,chr1,NHEK|chr1:44502801-44820799,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03961680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02502475,0.0,4.7499999999999996e-05,0.0,0.0333055,0.056498999999999994,0.0,0.0,0.0,0.1003778,0.08937495000000001,0.0,0.09695960000000003,0.0,0.0,0.0,0.0,0.012932875,0.050713499999999995,0.002397532734354216,0.0003344862231837936,0.0,1.6500103774237572e-06,5.8629614022729706e-05,0.00014375908024578772,0.00021153425493242097,0.00047379373455178964,0.001630938873829396,0.00047045861923659894,0.0004239038924773113,0.0002342383914364241,0.0003734026000163523,0.0002912602594984874,0.0002066346643689583,2.881687935144246e-05,0.00015716957339354334,0.0,0.0002127652060704784,0.0012022619324649857
"(251399, 350398]",chr20,272198,18205400,NHEK|chr20:18205000-18205400,18205000,0,chr20,18478000,NHEK|chr20:18477600-18478000,18477600,18477599,18205401,chr20,NHEK|chr20:18205401-18477599,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03127705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012774700000000002,0.0,4.175e-05,0.0,0.04804652500000001,0.027757025,0.0,0.0,0.0,0.0484804,0.09764785,0.006663375,0.082255925,0.0,0.0,0.0,0.0,0.0,0.04101249999999999,0.0014748911845035607,0.0010858760534610836,0.0,2.2568130552024635e-06,0.0,0.0005901425065577265,0.0008304467336277269,9.619798822915671e-06,0.0007752296122675408,0.0006669095658307557,0.0005848150978331949,0.00056649086326865,0.00045310009625346257,0.0007170463045283213,4.395113116187481e-05,0.0001662712437269928,0.0,0.00018544415311286158,9.202297592193918e-05,0.0010719677587638422
"(251399, 350398]",chr2,338998,73121200,NHEK|chr2:73121000-73121200,73121000,0,chr2,73460600,NHEK|chr2:73460200-73460600,73460200,73460199,73121201,chr2,NHEK|chr2:73121201-73460199,0,0,0.691594465117675,0.03228695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037375599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01466045,0.0,0.0,0.060261449999999994,0.0,4.2e-05,0.0,0.04176247499999999,0.09023075,0.0,0.0,0.0,0.080014425,0.09687815000000001,0.0,0.11893145000000001,0.0,0.0,0.0,0.0,0.009035225000000001,0.0435375,0.0036869205912442946,0.000805344751296468,0.003420122974809607,6.660806258444004e-07,8.382205794724454e-05,0.0004587955976141452,0.0005779615808942826,0.0012715473542616773,0.0009007556681750337,0.0008011046967828719,0.0008673011050212685,0.0007288306125699857,0.0006515384161558475,0.0007113507454321265,0.0003424695130944726,0.0,0.0005489220880359178,7.57701782437091e-05,0.0004843647160160236,0.0014579118165888901
"(251399, 350398]",chr5,281998,137797600,NHEK|chr5:137796800-137797600,137796800,0,chr5,137514800,NHEK|chr5:137514400-137514800,137514400,137796799,137514801,chr5,NHEK|chr5:137514801-137796799,0,2,0.0,0.0035758875,0.0,2.975e-05,0.0,0.0084631625,0.0051897875,0.0,0.0,0.0139161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00145,0.0,0.021991450000000003,0.0,4.5e-05,0.0,0.048891375,0.106721525,0.0,0.0,0.0,0.069809575,0.138097,0.0,0.15387485,0.0,0.0,0.0,0.0,0.0,0.038333675,0.002915486105334787,0.0007452757111752567,0.0006906898607923797,6.787282179306236e-07,2.3516372456542245e-05,0.0004673273923928538,0.0006045098546798206,0.0004598328711551147,0.0017317384165845152,0.0003499629429995958,0.0006727905517060406,0.0007078436726501605,0.0010188044241448522,0.0010664310030567591,0.00010011081638876872,3.708427010120639e-05,9.769282051645757e-05,0.0002053870113244261,0.00023915194434003073,0.0019155865644437209
"(251399, 350398]",chr8,280798,26430200,NHEK|chr8:26430000-26430200,26430000,0,chr8,26149200,NHEK|chr8:26149000-26149200,26149000,26429999,26149201,chr8,NHEK|chr8:26149201-26429999,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.029123549999999998,0.0,0.0,0.0473813,0.01362075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145900521074625,0.0623025,0.0,0.0,0.0,0.0,0.08920835,0.0,0.0,0.0,0.0,0.10507179999999999,0.0,0.1626554,0.0,0.0,0.0,0.0,0.04677865,0.0570689,0.002610627822606479,0.0022423055719770087,0.0008735055556441966,1.5338428336384162e-06,2.103284211426007e-05,0.0002352170599505695,0.0008536590360330203,0.0007443949743231789,0.0010528718865518982,0.0009767338442581502,0.0008440857128612027,0.000553583857434882,0.000964403307715867,0.0007468251198370359,0.0002585700396726472,4.0471833844970406e-05,0.0011193298029188246,0.00011771344397996032,0.0001415021474511927,0.0016512111553501107
"(251399, 350398]",chr18,281198,34159600,NHEK|chr18:34159000-34159600,34159000,0,chr18,33877800,NHEK|chr18:33877200-33877800,33877200,34158999,33877801,chr18,NHEK|chr18:33877801-34158999,0,0,0.0,0.0,0.0,0.0,0.0,0.0059374,0.012425016666666667,0.0,0.0051154,0.015742683333333334,0.00614815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028736099323659,0.01323175,0.0,0.0,0.0,0.018524250000000003,0.012007466666666668,0.0,0.0,0.0,0.05046308333333333,0.0269291,0.0,0.028121133333333333,0.0,0.0,0.0,0.0,0.012721233333333333,0.024691666666666667,0.001577948208111609,0.001392677970682579,0.0,2.8403473708916854e-06,4.378978513360693e-05,0.00035328679435842357,0.00040170502635153877,6.311517151615587e-05,0.00010536045775574507,0.0012469646299049068,0.0007430502350656832,0.00023732487428786833,0.00027259752914316604,0.00030102209119552766,7.389999217633127e-05,0.0,3.2896144353800524e-05,0.0,0.0001009918633845191,0.0002590523403438146
"(169998, 251399]",chr19,205998,3048400,NHEK|chr19:3048000-3048400,3048000,0,chr19,2842000,NHEK|chr19:2841000-2842000,2841000,3047999,2842001,chr19,NHEK|chr19:2842001-3047999,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018468500000000002,0.036167225000000004,0.010566725,0.0,0.0067224,0.0,0.0,0.0,0.0,0.0,0.0,0.034163688416235405,0.014617820000000002,0.0,1.8200000000000002e-05,0.0,0.01451068,0.01712418,0.0,0.0,0.0,0.03832364,0.02317661,0.0,0.02259402,0.0,0.0,0.0,0.0,0.009229939999999999,0.014915000000000001,0.002579501252347846,0.0018114670530781844,0.00037468898298384257,2.0116700162137494e-06,0.00010139802328177943,0.0007874986650355826,0.0006867556966572492,0.0009813342847988817,0.0007700805833066339,0.0006101975261895746,0.0015449119894367907,0.0011116762784104698,0.0008623724502179632,0.001145331265352091,3.16898222312838e-05,0.0009452267012301088,3.9196157244245086e-05,0.0002186929303626982,0.000584824027417742,0.000667933377993961
"(169998, 251399]",chr10,203598,99299000,NHEK|chr10:99298400-99299000,99298400,0,chr10,99094800,NHEK|chr10:99094000-99094800,99094000,99298399,99094801,chr10,NHEK|chr10:99094801-99298399,0,3,0.0,0.0,0.0,0.0,0.0,0.010868516666666666,0.010798199999999999,0.0,0.0,0.015980016666666666,0.008339050000000002,0.0,0.0041831333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0019666666666666665,0.0,0.019854525,0.0,0.0,0.0,0.0122594625,0.0639654875,0.0,0.0,0.0,0.03180165,0.0359137375,0.0,0.0776669375,0.0,0.0,0.0,0.0,0.005705675,0.029281249999999995,0.0036887619262943668,0.003236077073448661,0.0,2.2907887110875353e-06,9.566970205994166e-05,0.0005937739074057701,0.0016242125168223658,1.550437627088675e-05,0.0032985891806402816,0.0012150158645959192,0.0011734503777050857,0.0015106155266751149,0.002222978614721167,0.001773385494945923,0.000354497981316123,0.0,0.0004450079077397617,0.00046708392204966354,0.0004382477234550438,0.002832022711421527
"(169998, 251399]",chr11,237998,65818600,NHEK|chr11:65818200-65818600,65818200,0,chr11,66056800,NHEK|chr11:66056600-66056800,66056600,66056599,65818601,chr11,NHEK|chr11:65818601-66056599,0,1,0.04779110509886225,0.0,0.0,0.0,0.0,0.011999325,0.0,0.0,0.0,0.015951025,0.0,0.0,0.0,0.16161275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646517,0.0,0.0001465,0.0,0.034612199999999996,0.09361409999999999,0.0,0.0,0.0,0.0630786,0.18284525,0.0,0.30197775,0.0,0.0,0.0,0.0,0.014766399999999999,0.070975,0.00508957864124024,0.002608026369969496,0.0,9.743779359490416e-07,3.630085126765771e-05,0.0005569872015731225,0.001100852360103867,3.0411516063160196e-05,0.0024370269077891426,0.0009843794905839548,0.0014358948814695923,0.0010297609223606922,0.0027308212674056072,0.0014139793191539425,0.0004154357179472098,0.0,0.00018100269750165963,0.0,0.00042300834460793794,0.0035108348389482234
"(169998, 251399]",chr17,181398,16764400,NHEK|chr17:16764200-16764400,16764200,0,chr17,16946000,NHEK|chr17:16945800-16946000,16945800,16945799,16764401,chr17,NHEK|chr17:16764401-16945799,0,0,0.0,0.01987175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394390000000001,0.03516805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29611625,0.0,0.0,0.0,0.0,0.0263124,0.06215,0.0033432420542711416,0.0013958932292528036,0.0,2.272902678089064e-06,0.00024580778178370213,0.00036899370445098623,0.0005167528859193597,0.002288435649786656,3.8267786855422885e-05,0.0008728313983616136,0.00040921928576941307,0.00017477921476532265,0.0,0.0007261422397159837,4.5551384248999445e-05,4.256546378681132e-05,0.0,0.00013846215802495006,0.0006744031356464791,0.00029681959007265787
"(169998, 251399]",chr5,185998,132013000,NHEK|chr5:132012800-132013000,132012800,0,chr5,131826800,NHEK|chr5:131826400-131826800,131826400,132012799,131826801,chr5,NHEK|chr5:131826801-132012799,0,0,0.0,0.0367323,0.0,7.15e-05,0.0,0.0,0.0,0.0,0.0,0.04107645,0.022659449999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025783075000000003,0.0,0.0,0.0,0.024760249999999998,0.11059964999999998,0.0,0.0,0.0,0.09433922500000001,0.059939975000000006,0.0,0.16117135000000002,0.0,0.0,0.0,0.0,0.009194125,0.0280654,0.0020734203268898605,0.0004351682813793696,0.000189678299973611,1.2510887213841009e-06,6.71098613963591e-05,0.00033650834955214576,0.0005697895138657404,0.0006267767395348338,0.0018371195926837928,0.0005738942354218863,0.0005375752965085647,0.0005715770062043678,0.0005836263830793879,0.0006762015182958955,8.299847310186131e-05,5.0581619157195236e-05,5.8269712577554594e-05,0.0,0.00018676415875439523,0.0015512393144012314
"(169998, 251399]",chr16,219398,50407400,NHEK|chr16:50406600-50407400,50406600,0,chr16,50187200,NHEK|chr16:50186600-50187200,50186600,50406599,50187201,chr16,NHEK|chr16:50187201-50406599,0,2,0.0,0.007097050000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003389875,0.0,0.0,0.018879550000000002,0.0,0.0,0.0,0.02433405,0.03644008333333333,0.0,0.0,0.0,0.0307812,0.02284278333333333,0.0,0.05693345000000001,0.0,0.0,0.0,0.0,0.005058866666666667,0.025291666666666664,0.002091127671265587,0.0016766101787618849,0.0,9.302728374916818e-07,0.00015308954502775779,0.0003559039736004886,0.0010913432209956335,4.433969316037521e-05,0.0021521996098414755,0.0008976261862004209,0.0010803075233137948,0.0007204358289501272,0.002866082872223083,0.0010581964739879125,0.00025109918960063447,0.0,0.00044847063327833436,0.0,0.00044580438290230546,0.0018445929315672929
"(169998, 251399]",chr1,209998,155157600,NHEK|chr1:155157400-155157600,155157400,0,chr1,154947400,NHEK|chr1:154946400-154947400,154946400,155157399,154947401,chr1,NHEK|chr1:154947401-155157399,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03339826,0.0,3.8599999999999996e-05,0.0,0.01059257,0.06018206,0.0,0.0,0.0,0.03852609,0.06184883,0.0,0.05831365,0.0,0.0,0.0,0.0,0.0,0.04196869999999999,0.013537766634448693,0.002871559157706265,0.001097129938251213,2.3681177915980155e-06,0.00022516600158096743,0.001273303936227964,0.0023320458290078954,0.0003103453842417547,0.0013776514062038682,0.0021289219897332352,0.002237987409403899,0.003048332412689645,0.0011844828045981387,0.003197427261212012,0.0003688073695939961,0.0,0.00022664449185230335,0.0006915958172322731,0.000683711797255212,0.00560314955380527
"(169998, 251399]",chr14,238198,23160400,NHEK|chr14:23160200-23160400,23160200,0,chr14,23399000,NHEK|chr14:23398600-23399000,23398600,23398599,23160401,chr14,NHEK|chr14:23160401-23398599,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08212602499999999,0.0,5.1000000000000006e-05,0.0,0.0,0.13453584999999998,0.0,0.0,0.0,0.131412725,0.137569275,0.0,0.215192625,0.0,0.0,0.0,0.0,0.0,0.06251195,0.003914120573906091,0.0026351012602960568,0.0,1.0978261782214794e-06,4.770480860460625e-05,0.0008640792533942351,0.0014714744456292663,0.0003771455679728628,0.0014740823600534008,0.0012888286215669317,0.0014276372597586883,0.0014262699518887648,0.0011680279851216215,0.0017288284116575288,0.0001585269817546747,6.828508215854038e-05,2.7246114576948592e-05,0.0,0.0001509437526763449,0.003581682759720896
"(169998, 251399]",chr2,194398,235211200,NHEK|chr2:235210400-235211200,235210400,0,chr2,235406000,NHEK|chr2:235405600-235406000,235405600,235405599,235211201,chr2,NHEK|chr2:235211201-235405599,0,0,0.0,0.0076889624999999994,0.0,0.0,0.0,0.0,0.0,0.003453675,0.0,0.0072915375000000004,0.0,0.0,0.0,0.0,0.0,0.0049362125,0.0,0.0,0.0036769875000000002,0.0,0.0,0.00800035,0.0,0.0,0.0,0.0,0.120357475,0.0,0.0,0.0,0.023002775,0.089681225,0.0689993,0.21382695,0.0,0.0,0.0,0.0,0.020557699999999998,0.04889975,0.00026920358607162215,0.0016704853444994287,0.0,6.14512494984516e-06,4.0385086266319616e-05,0.0007294352308151316,0.0013638781777590306,3.509984670624183e-05,0.00019320167902961964,0.0014963772775440079,0.0010865672486342454,0.0005692875441105361,0.0001585076492556508,0.0009676462720809886,0.00012439881068735276,0.00021492443337894424,0.00014164163211555675,0.0,5.937967468801119e-05,0.001123896953672363
"(169998, 251399]",chr8,233198,119358400,NHEK|chr8:119357600-119358400,119357600,0,chr8,119124400,NHEK|chr8:119124000-119124400,119124000,119357599,119124401,chr8,NHEK|chr8:119124401-119357599,0,0,0.0,0.010184375,0.0,2.25e-05,0.0,0.0033068375,0.006045087499999998,0.0,0.0,0.0157632875,0.0076724375000000004,0.00416455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016790724999999996,0.0,0.0,0.0,0.0,0.096056425,0.0,0.0,0.0,0.0456095,0.1312106,0.0,0.129964975,0.0,0.0,0.0,0.0,0.014762525,0.024837500000000002,0.00047469554302368284,0.001423157059666035,0.0,2.7547406066947404e-06,0.0,0.00030753702861945645,0.000707596934793609,1.2453837511470939e-05,3.3143980651635096e-05,0.0010510273673016064,0.0005863966672098389,0.00022440990059949053,1.3750075043525244e-05,0.0003836888824089401,0.0,8.958460192626008e-05,0.0,0.0,3.5606866268149814e-05,0.0004799998284719424
"(169998, 251399]",chr1,220598,111771200,NHEK|chr1:111771000-111771200,111771000,0,chr1,111992000,NHEK|chr1:111991800-111992000,111991800,111991799,111771201,chr1,NHEK|chr1:111771201-111991799,0,0,0.0,0.03614680000000001,0.0,0.0,0.0,0.0,0.04614915,0.0,0.0,0.07112660000000001,0.032813800000000004,0.0,0.0,0.020567000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10687175,0.0,8.800000000000001e-05,0.0,0.0,0.09953300000000001,0.0,0.0,0.0,0.0,0.14338245,0.048307,0.2995809,0.0,0.0,0.0,0.0,0.0,0.12470799999999999,0.0013130657582292248,0.0006004118804340927,0.0006732667584704087,1.0779789481318961e-06,1.431223311181425e-05,0.00019026682018875963,0.0002945413829681139,0.0011829502080707892,0.0003420333819889573,0.0004303644185350729,0.00043303429768175593,0.000292253964224517,0.0001301088858466532,0.00040930597738873424,4.807940235178923e-05,5.21205087988105e-05,6.662635200681783e-05,0.0,8.168306149647776e-05,0.0008650623305741668
"(169998, 251399]",chr3,183798,24720800,NHEK|chr3:24720600-24720800,24720600,0,chr3,24536800,NHEK|chr3:24536400-24536800,24536400,24720599,24536801,chr3,NHEK|chr3:24536801-24720599,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04193715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079436,0.0,0.0,0.0,0.031731725,0.012901725,0.010031350000000001,0.0,0.0,0.0558234,0.05424425,0.0,0.0467088,0.0,0.0,0.0,0.0,0.008340225,0.0308149,0.0009528789498431473,0.0005350114255867856,0.0,2.0430037323583493e-06,3.843692532018847e-05,0.00043251814491996655,0.00046802767168304337,0.0001501408611627983,0.0,0.0006938811086083635,0.0006716501811771619,0.0002902963035506371,0.0,0.0002640912849976605,5.947801390657135e-05,3.32320264638353e-05,0.0,0.0,6.688728930673891e-05,0.00011063776537285497
"(169998, 251399]",chr1,216598,90069800,NHEK|chr1:90069600-90069800,90069600,0,chr1,90287200,NHEK|chr1:90286400-90287200,90286400,90286399,90069801,chr1,NHEK|chr1:90069801-90286399,2,1,0.0,0.01668315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432523,0.0189895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038560250000000003,0.0,0.0,0.0,0.01558845,0.004784525,0.0,0.0,0.0,0.025811637499999998,0.0272325125,0.0,0.009426549999999999,0.0,0.0,0.0,0.0,0.0041582875,0.019399950000000003,0.002495988326762814,0.0008366104026814651,0.0,1.9335358590568706e-06,2.264254517585573e-05,0.0004018562036583902,0.0006128727412072133,0.0001499638500817182,0.0007915394878992418,0.0008463907792315717,0.0008755416024155347,0.000490960212005651,0.0017813181100471843,0.00041881199272384795,7.884952769646995e-05,6.879583375654438e-05,0.00011979339606090545,0.0,7.428817440604252e-05,0.000617064792842039
"(169998, 251399]",chr6,216598,6891000,NHEK|chr6:6890600-6891000,6890600,0,chr6,7108000,NHEK|chr6:7107600-7108000,7107600,7107599,6891001,chr6,NHEK|chr6:6891001-7107599,0,0,0.0,0.0,0.0,0.0,0.0,0.0141415,0.0,0.0,0.0,0.035134425000000004,0.013578950000000001,0.0,0.0,0.010064475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014803774999999998,0.0,0.0,0.0,0.024518925,0.074869825,0.0,0.0,0.0,0.0218261,0.0827157,0.0,0.12511595,0.0,0.0,0.0,0.0,0.0110694,0.0347875,0.00031470355883381375,0.0009135931541380805,0.0,1.0738787985115282e-06,1.590314776683072e-05,0.0007330175255542525,0.0008498268220389848,1.5084349809324187e-05,0.0,0.0010274694595517964,0.0007347834698381333,0.00042301927995641695,0.0,0.0008435963859315413,1.5619996491195672e-05,3.8888216881042305e-05,0.0,0.00023696891022060638,0.00013779420862611842,0.00013308063786369217
"(169998, 251399]",chr1,215798,1269000,NHEK|chr1:1267800-1269000,1267800,0,chr1,1052000,NHEK|chr1:1051200-1052000,1051200,1267799,1052001,chr1,NHEK|chr1:1052001-1267799,0,4,0.0,0.01572444166666667,0.0,0.0,0.005729483333333333,0.0,0.0,0.004885308333333332,0.0,0.008906933333333332,0.005123541666666667,0.0027039333333333335,0.0,0.008907966666666666,0.0032075333333333334,0.0,0.007106308333333334,0.0,0.0028913583333333337,0.006283333333333333,0.0,0.0151665125,0.0,1.7e-05,0.0,0.0117577875,0.00999245,0.0,0.0,0.0,0.021518562499999998,0.0312884125,0.0,0.0369325375,0.0,0.0,0.0,0.0,0.0101660375,0.01814375,0.002989593636777854,0.0018139865522386683,0.0002420871233626382,1.6765679014634057e-06,0.0005537504518114162,0.0005604223394100037,0.0014670361634491517,0.0012072913094653337,0.0019064674371402888,0.0013559525111446812,0.0016656773927469209,0.0016799768301837827,0.0017408595538420189,0.001991844780767199,0.0002706348066247139,0.00016712457946783566,0.0007415826374665195,0.0003487880942592587,0.002444742119945503,0.0039873653601979545
